"","No","Citiation","lat","lon","sitecode","logk","stage","Method","climate.zone","Ecosystem","Vegetation","Litter.type","Aspect","Elevation","Slope","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Bulk.density","Clay","pH","SOC","N","CEC","EVI","LAI","NPP","SFP","SBD","Initial.C","Initial.N","Initial.C.N","ln_pred_k","logk","mean_mean_daily_temp","log10NO3c","log10DRPc","TPdep","TNdep","log10dis_m3_pyr","log10dis_m3_pmn","log10dis_m3_pmx","run_mm_syr","log10inu_pc_smn","log10inu_pc_umn","log10inu_pc_smx","log10inu_pc_umx","log10inu_pc_slt","log10inu_pc_ult","log10lka_pc_sse","log10lka_pc_use","log10lkv_mc_usu","log10rev_mc_usu","log10dor_pc_pva","log10ria_ha_ssu","log10ria_ha_usu","log10riv_tc_ssu","log10riv_tc_usu","gwt_cm_sav","ele_mt_sav","ele_mt_uav","ele_mt_smn","ele_mt_smx","slp_dg_sav","slp_dg_uav","log10sgr_dk_sav","tmp_dc_syr","tmp_dc_uyr","tmp_dc_smn","tmp_dc_smx","tempmonth","pre_mm_syr","pre_mm_uyr","log10precipmonth","pet_mm_syr","pet_mm_uyr","PETmonth","aet_mm_syr","aet_mm_uyr","AETmonth","ari_ix_sav","ari_ix_uav","cmi_ix_syr","cmi_ix_uyr","moist_indexmonth","snw_pc_syr","snw_pc_uyr","snw_pc_smx","snowmonth","wet_pc_sg1","wet_pc_ug1","wet_pc_sg2","wet_pc_ug2","for_pc_sse","for_pc_use","crp_pc_sse","crp_pc_use","pst_pc_sse","pst_pc_use","ire_pc_sse","ire_pc_use","gla_pc_sse","gla_pc_use","prm_pc_sse","prm_pc_use","pac_pc_sse","pac_pc_use","cly_pc_sav","cly_pc_uav","slt_pc_sav","slt_pc_uav","snd_pc_sav","snd_pc_uav","soc_th_sav","soc_th_uav","swc_pc_syr","swc_pc_uyr","soilwatermonth","kar_pc_sse","kar_pc_use","log10ero_kh_sav","log10ero_kh_uav","log10pop_ct_ssu","log10pop_ct_usu","log10ppd_pk_sav","log10ppd_pk_uav","urb_pc_sse","urb_pc_use","nli_ix_sav","nli_ix_uav","log10rdd_mk_sav","log10rdd_mk_uav","gdp_ud_sav","log10gdp_ud_ssu","log10gdp_ud_usu","northness","slope","elev","tpi"
"3775",3775,"Bejarano.  2014",21.2740563,-89.6454243,915,-0.211054273,"mid","Litter bag","Arid climates","Forest","Broadleaved","Leaf","North",4,0.004344248,25.95,6.9,0.546999979,192.1,32.85,20.15,12.7,27.95,25.05,28.05,23.25,797.2,145.1,20.5,67.9,314.4402466,64.2,302.1,87,0.88,24.6,7.7,99,5.391,290,3547.20752,13.73660755,8094.399902,14.89011198,0.891793132,462,21.6,21.39,-4.55101689155341,-0.211054273,NA,0.00874088548514411,0.002605046214651,59.0495842146529,212.8878,0,0,0.106190897263415,2,1.43136376415899,0.845098040014257,1.51851393987789,0.903089986991944,1.54406804435028,0.954242509439325,1.00432137378264,0.322219294733919,0.602059991327962,0,0,0.706120109702704,1.11740388441634,0.972989226855349,1.27443497007404,6,5,10,-3,10,0,0,0.778151250383644,25.5,25.7,22.5,27.5,NA,636,874,NA,1453,1604,NA,538,739,NA,0.44,0.54,-0.56,-0.46,NA,0,0,0,NA,1,0,0,0,81,74,20,45,6,13,1,2,0,0,0,0,1,2,31,32,31,32,38,35,53,48,39,48,NA,92,98,2.98091193777684,3.27943878828702,1.56437012251532,2.96095949995619,2.22425328375262,2.92867794960356,4,23,25.34,32,3.11958577496178,3.5478977175631,13297,8.85692619344037,10.1271698915392,-0.0934377759695053,0.630807876586914,0.400000005960464,0.115000002086163
"3776",3776,"Bejarano.  2014",21.2740563,-89.6454243,915,-0.286517857,"mid","Litter bag","Arid climates","Forest","Broadleaved","Leaf","North",4,0.004344248,25.95,6.9,0.546999979,192.1,32.85,20.15,12.7,27.95,25.05,28.05,23.25,797.2,145.1,20.5,67.9,314.4402466,64.2,302.1,87,0.88,24.6,7.7,99,5.391,290,3547.20752,13.73660755,8094.399902,14.89011198,0.891793132,462,21.6,21.39,-4.55101689155341,-0.286517857,NA,0.00874088548514411,0.002605046214651,59.0495842146529,212.8878,0,0,0.106190897263415,2,1.43136376415899,0.845098040014257,1.51851393987789,0.903089986991944,1.54406804435028,0.954242509439325,1.00432137378264,0.322219294733919,0.602059991327962,0,0,0.706120109702704,1.11740388441634,0.972989226855349,1.27443497007404,6,5,10,-3,10,0,0,0.778151250383644,25.5,25.7,22.5,27.5,NA,636,874,NA,1453,1604,NA,538,739,NA,0.44,0.54,-0.56,-0.46,NA,0,0,0,NA,1,0,0,0,81,74,20,45,6,13,1,2,0,0,0,0,1,2,31,32,31,32,38,35,53,48,39,48,NA,92,98,2.98091193777684,3.27943878828702,1.56437012251532,2.96095949995619,2.22425328375262,2.92867794960356,4,23,25.34,32,3.11958577496178,3.5478977175631,13297,8.85692619344037,10.1271698915392,-0.0934377759695053,0.630807876586914,0.400000005960464,0.115000002086163
"3777",3777,"Bejarano.  2014",21.2740563,-89.6454243,915,-0.220295309,"mid","Litter bag","Arid climates","Forest","Broadleaved","Leaf","North",4,0.004344248,25.95,6.9,0.546999979,192.1,32.85,20.15,12.7,27.95,25.05,28.05,23.25,797.2,145.1,20.5,67.9,314.4402466,64.2,302.1,87,0.88,24.6,7.7,99,5.391,290,3547.20752,13.73660755,8094.399902,14.89011198,0.891793132,462,21.6,21.39,-4.55101689155341,-0.220295309,NA,0.00874088548514411,0.002605046214651,59.0495842146529,212.8878,0,0,0.106190897263415,2,1.43136376415899,0.845098040014257,1.51851393987789,0.903089986991944,1.54406804435028,0.954242509439325,1.00432137378264,0.322219294733919,0.602059991327962,0,0,0.706120109702704,1.11740388441634,0.972989226855349,1.27443497007404,6,5,10,-3,10,0,0,0.778151250383644,25.5,25.7,22.5,27.5,NA,636,874,NA,1453,1604,NA,538,739,NA,0.44,0.54,-0.56,-0.46,NA,0,0,0,NA,1,0,0,0,81,74,20,45,6,13,1,2,0,0,0,0,1,2,31,32,31,32,38,35,53,48,39,48,NA,92,98,2.98091193777684,3.27943878828702,1.56437012251532,2.96095949995619,2.22425328375262,2.92867794960356,4,23,25.34,32,3.11958577496178,3.5478977175631,13297,8.85692619344037,10.1271698915392,-0.0934377759695053,0.630807876586914,0.400000005960464,0.115000002086163
"3778",3778,"Bejarano.  2014",20.85,-89.58333,918,-0.271646218,"mid","Litter bag","Tropical megathermal climates","Forest","Broadleaved","Leaf","East",4,0.00589453,26.45,10.4,0.611000013,200.2,35.85,18.85,17,27.95,26.05,28.65,23.65,1026.1,168.9,26.1,68.6,498.729126,83.9,395.9,100.3,1.15,32.8,7.5,83.6,6.413,372,4893.930176,33.16473389,3103.5,14.55789059,0.876562476,476,21.9,21.74,-4.3057843686981,-0.271646218,NA,0.0124754438149901,0.00491604489030735,59.1328251626215,212.8878,0,0,0.163757523981956,4,0,0,0,0.778151250383644,0,1.20411998265592,-1,-1,0,0,0,0.616685520895512,1.0555312250509,0.953179601065634,1.28898658679163,8,14,17,11,19,0,0,0.477121254719662,25.9,26,22.7,28.1,NA,1010,1020,NA,1709,1785,NA,854,862,NA,0.59,0.57,-0.41,-0.43,NA,0,0,0,NA,0,0,0,0,89,79,68,45,12,12,2,1,0,0,0,0,60,9,33,33,32,32,35,35,57,59,52,50,NA,100,100,2.8494194137969,2.66745295288995,0.756940236046724,1.69514006061969,1.74347056670666,1.94893107119476,0,3,16.45,10,3.19117145572856,2.8767949762007,13297,7.88478037571781,8.8097622041892,0.0334697030484676,0.610714375972748,14.3199996948242,0.0087500000372529
"3779",3779,"Bejarano.  2014",20.85,-89.58333,918,-0.26704363,"mid","Litter bag","Tropical megathermal climates","Forest","Broadleaved","Leaf","East",4,0.00589453,26.45,10.4,0.611000013,200.2,35.85,18.85,17,27.95,26.05,28.65,23.65,1026.1,168.9,26.1,68.6,498.729126,83.9,395.9,100.3,1.15,32.8,7.5,83.6,6.413,372,4893.930176,33.16473389,3103.5,14.55789059,0.876562476,476,21.9,21.74,-4.3057843686981,-0.26704363,NA,0.0124754438149901,0.00491604489030735,59.1328251626215,212.8878,0,0,0.163757523981956,4,0,0,0,0.778151250383644,0,1.20411998265592,-1,-1,0,0,0,0.616685520895512,1.0555312250509,0.953179601065634,1.28898658679163,8,14,17,11,19,0,0,0.477121254719662,25.9,26,22.7,28.1,NA,1010,1020,NA,1709,1785,NA,854,862,NA,0.59,0.57,-0.41,-0.43,NA,0,0,0,NA,0,0,0,0,89,79,68,45,12,12,2,1,0,0,0,0,60,9,33,33,32,32,35,35,57,59,52,50,NA,100,100,2.8494194137969,2.66745295288995,0.756940236046724,1.69514006061969,1.74347056670666,1.94893107119476,0,3,16.45,10,3.19117145572856,2.8767949762007,13297,7.88478037571781,8.8097622041892,0.0334697030484676,0.610714375972748,14.3199996948242,0.0087500000372529
"3780",3780,"Bejarano.  2014",20.85,-89.58333,918,0.067327561,"mid","Litter bag","Tropical megathermal climates","Forest","Broadleaved","Leaf","East",4,0.00589453,26.45,10.4,0.611000013,200.2,35.85,18.85,17,27.95,26.05,28.65,23.65,1026.1,168.9,26.1,68.6,498.729126,83.9,395.9,100.3,1.15,32.8,7.5,83.6,6.413,372,4893.930176,33.16473389,3103.5,14.55789059,0.876562476,476,21.9,21.74,-4.3057843686981,0.067327561,NA,0.0124754438149901,0.00491604489030735,59.1328251626215,212.8878,0,0,0.163757523981956,4,0,0,0,0.778151250383644,0,1.20411998265592,-1,-1,0,0,0,0.616685520895512,1.0555312250509,0.953179601065634,1.28898658679163,8,14,17,11,19,0,0,0.477121254719662,25.9,26,22.7,28.1,NA,1010,1020,NA,1709,1785,NA,854,862,NA,0.59,0.57,-0.41,-0.43,NA,0,0,0,NA,0,0,0,0,89,79,68,45,12,12,2,1,0,0,0,0,60,9,33,33,32,32,35,35,57,59,52,50,NA,100,100,2.8494194137969,2.66745295288995,0.756940236046724,1.69514006061969,1.74347056670666,1.94893107119476,0,3,16.45,10,3.19117145572856,2.8767949762007,13297,7.88478037571781,8.8097622041892,0.0334697030484676,0.610714375972748,14.3199996948242,0.0087500000372529
"3781",3781,"Bejarano.  2014",19.63333,-88.98333,919,-0.318424123,"mid","Litter bag","Tropical megathermal climates","Forest","Broadleaved","Leaf","East",4,0.377703696,26.15,9.8,0.617000008,181.1,34.75,18.85,15.9,27.45,24.45,28.05,23.65,1250.8,205.6,34.3,60,476.939209,112.6,322.2,122.9,1.19,54.8,7.2,46.5,4.441,305,5227.120605,51.79642868,9442.799805,15.42504579,0.896565974,484,22.2,21.8,-5.63736499216204,-0.318424123,NA,0.00944820060384489,0.0153360778855073,59.5704274482936,291.1198,0.00732095292274456,0,0.0253058652647703,5,0,0,0,0,0,0,-1,-1,0,0,0,0.461048091670658,0.461048091670658,0.391464411839103,0.391464411839103,107,81,81,44,124,1.4,1.4,1.47712125471966,25.8,25.8,22.5,28.2,NA,1109,1109,NA,1823,1823,NA,938,938,NA,0.61,0.61,-0.39,-0.39,NA,0,0,0,NA,0,0,0,0,98,98,1,1,0,0,2,2,0,0,0,0,0,0,33,33,30,30,37,37,39,39,53,53,NA,32,32,2.68841982200271,2.68841982200271,0.351796306897024,0.351796306897024,0.847942638845224,0.847942638845224,0,0,1.19,1,2.11058971029925,2.11058971029925,19818,6.60288783568682,6.60288783568682,0.102192416787148,1.94112348556519,79.4899978637695,-0.113750003278255
"3782",3782,"Bejarano.  2014",19.63333,-88.98333,919,-0.247329381,"mid","Litter bag","Tropical megathermal climates","Forest","Broadleaved","Leaf","East",4,0.377703696,26.15,9.8,0.617000008,181.1,34.75,18.85,15.9,27.45,24.45,28.05,23.65,1250.8,205.6,34.3,60,476.939209,112.6,322.2,122.9,1.19,54.8,7.2,46.5,4.441,305,5227.120605,51.79642868,9442.799805,15.42504579,0.896565974,484,22.2,21.8,-5.63736499216204,-0.247329381,NA,0.00944820060384489,0.0153360778855073,59.5704274482936,291.1198,0.00732095292274456,0,0.0253058652647703,5,0,0,0,0,0,0,-1,-1,0,0,0,0.461048091670658,0.461048091670658,0.391464411839103,0.391464411839103,107,81,81,44,124,1.4,1.4,1.47712125471966,25.8,25.8,22.5,28.2,NA,1109,1109,NA,1823,1823,NA,938,938,NA,0.61,0.61,-0.39,-0.39,NA,0,0,0,NA,0,0,0,0,98,98,1,1,0,0,2,2,0,0,0,0,0,0,33,33,30,30,37,37,39,39,53,53,NA,32,32,2.68841982200271,2.68841982200271,0.351796306897024,0.351796306897024,0.847942638845224,0.847942638845224,0,0,1.19,1,2.11058971029925,2.11058971029925,19818,6.60288783568682,6.60288783568682,0.102192416787148,1.94112348556519,79.4899978637695,-0.113750003278255
"3783",3783,"Bejarano.  2014",19.63333,-88.98333,919,-0.062983893,"mid","Litter bag","Tropical megathermal climates","Forest","Broadleaved","Leaf","East",4,0.377703696,26.15,9.8,0.617000008,181.1,34.75,18.85,15.9,27.45,24.45,28.05,23.65,1250.8,205.6,34.3,60,476.939209,112.6,322.2,122.9,1.19,54.8,7.2,46.5,4.441,305,5227.120605,51.79642868,9442.799805,15.42504579,0.896565974,484,22.2,21.8,-5.63736499216204,-0.062983893,NA,0.00944820060384489,0.0153360778855073,59.5704274482936,291.1198,0.00732095292274456,0,0.0253058652647703,5,0,0,0,0,0,0,-1,-1,0,0,0,0.461048091670658,0.461048091670658,0.391464411839103,0.391464411839103,107,81,81,44,124,1.4,1.4,1.47712125471966,25.8,25.8,22.5,28.2,NA,1109,1109,NA,1823,1823,NA,938,938,NA,0.61,0.61,-0.39,-0.39,NA,0,0,0,NA,0,0,0,0,98,98,1,1,0,0,2,2,0,0,0,0,0,0,33,33,30,30,37,37,39,39,53,53,NA,32,32,2.68841982200271,2.68841982200271,0.351796306897024,0.351796306897024,0.847942638845224,0.847942638845224,0,0,1.19,1,2.11058971029925,2.11058971029925,19818,6.60288783568682,6.60288783568682,0.102192416787148,1.94112348556519,79.4899978637695,-0.113750003278255
"3784",3784,"Chen.2014",28.15,115.45,736,-0.460384506,"mid","Litter bag","Dry-winter subtropical climates","Forest","Mixture","Leaf","West",27,0.385230482,18.65,7.7,0.248000002,825.8,33.35,2.25,31.1,23.05,14.15,28.85,7.65,1874.8,340.3,54.1,54.5,732.618103,215,631.6,282,1.21,31.1,5.8,17.7,1.481,197,2419.534424,7.072321415,4708,18.95723194,0.479402035,NA,NA,NA,-5.1179749912414,-0.460384506,NA,0.329335795158054,0.00980176435006981,74.9089518243101,2515.9506,1.36808224400645,0.918082784642187,1.73464783991772,1013,0.602059991327962,0.301029995663981,1.99563519459755,1.84509804001426,1.99563519459755,1.89762709129044,0.491361693834273,1.08278537031645,1.46239799789896,0,0,1.81878655027323,2.34037866827483,2.8712167147177,3.17579091297226,35,33,50,18,72,0.8,1.8,0.903089986991944,18.3,18.1,6,29.8,NA,1214,1242,NA,1184,1193,NA,958,975,NA,1.03,1.04,0.02,0.04,NA,0,0,0,NA,1,0,0,0,0,29,51,39,8,22,27,17,0,0,0,0,1,4,26,25,40,39,35,35,9,12,77,78,NA,0,0,3.79281177124815,3.74857561693099,1.69639134060506,2.23466404822139,2.71597494652876,2.39230468032654,44,18,10.86,6,2.83122969386706,2.39269695325967,8821,8.54571850034043,9.15657748827367,0.0314280614256859,0.55547821521759,26.3199996948242,-0.0375000014901161
"3785",3785,"Cizungu.2014",-2.4374288,29.0911974,920,-0.314267216,"mid","Litter bag","Tropical megathermal climates","Forest","Broadleaved","Leaf","South",1876,6.265988827,18.55,6.8,0.852999973,25.3,22.55,14.55,8,18.65,18.45,18.75,18.35,1581.2,227.3,13.7,53.4,523.6547241,80,342.2,191.3,0.94,33.4,4.8,65.8,3.898,220,3571.684326,21.42544556,18041.59961,14.24884796,0.980744421,438,16,27.38,-4.44759780503422,-0.314267216,NA,0.0364478073202163,0.00308141781209505,384.801375003762,825.7057,0.509740015570382,0.253580289562183,0.687707279624819,400,1.36172783601759,1.36172783601759,1.38021124171161,1.38021124171161,1.38021124171161,1.38021124171161,2.33465476688324,2.33465476688324,0,0,0,1.37451006004955,1.37451006004955,1.80970108982536,1.80970108982536,406,1654,1654,1459,2104,8,8,2.10037054511756,18.3,18.3,17.8,18.9,NA,1434,1434,NA,1454,1454,NA,1157,1157,NA,0.99,0.99,-0.01,-0.01,NA,1,1,3,NA,22,22,0,0,63,63,6,6,13,13,0,0,0,0,0,0,8,8,29,28,28,27,43,43,37,37,80,80,NA,0,0,4.1634893581927,4.1634893581927,1.87965201685594,1.87965201685594,2.68780175870502,2.68780354113163,29,29,0.16,0,3.31534047662729,3.31534047662729,1655,8.26673543306062,8.2667353578639,-0.0454443693161011,14.0665693283081,1785.43994140625,-0.0949999988079071
"3786",3786,"Cizungu.2014",-2.4374288,29.0911974,920,0.402921352,"late","Litter bag","Tropical megathermal climates","Forest","Broadleaved","Leaf","South",1876,6.265988827,18.55,6.8,0.852999973,25.3,22.55,14.55,8,18.65,18.45,18.75,18.35,1581.2,227.3,13.7,53.4,523.6547241,80,342.2,191.3,0.94,33.4,4.8,65.8,3.898,220,3571.684326,21.42544556,18041.59961,14.24884796,0.980744421,429,24,17.88,-4.44759780503422,0.402921352,NA,0.0364478073202163,0.00308141781209505,384.801375003762,825.7057,0.509740015570382,0.253580289562183,0.687707279624819,400,1.36172783601759,1.36172783601759,1.38021124171161,1.38021124171161,1.38021124171161,1.38021124171161,2.33465476688324,2.33465476688324,0,0,0,1.37451006004955,1.37451006004955,1.80970108982536,1.80970108982536,406,1654,1654,1459,2104,8,8,2.10037054511756,18.3,18.3,17.8,18.9,NA,1434,1434,NA,1454,1454,NA,1157,1157,NA,0.99,0.99,-0.01,-0.01,NA,1,1,3,NA,22,22,0,0,63,63,6,6,13,13,0,0,0,0,0,0,8,8,29,28,28,27,43,43,37,37,80,80,NA,0,0,4.1634893581927,4.1634893581927,1.87965201685594,1.87965201685594,2.68780175870502,2.68780354113163,29,29,0.16,0,3.31534047662729,3.31534047662729,1655,8.26673543306062,8.2667353578639,-0.0454443693161011,14.0665693283081,1785.43994140625,-0.0949999988079071
"3787",3787,"Cizungu.2014",-2.4374288,29.0911974,920,-0.048443932,"mid","Litter bag","Tropical megathermal climates","Forest","Broadleaved","Leaf","South",1876,6.265988827,18.55,6.8,0.852999973,25.3,22.55,14.55,8,18.65,18.45,18.75,18.35,1581.2,227.3,13.7,53.4,523.6547241,80,342.2,191.3,0.94,33.4,4.8,65.8,3.898,220,3571.684326,21.42544556,18041.59961,14.24884796,0.980744421,457,17,26.88,-4.44759780503422,-0.048443932,NA,0.0364478073202163,0.00308141781209505,384.801375003762,825.7057,0.509740015570382,0.253580289562183,0.687707279624819,400,1.36172783601759,1.36172783601759,1.38021124171161,1.38021124171161,1.38021124171161,1.38021124171161,2.33465476688324,2.33465476688324,0,0,0,1.37451006004955,1.37451006004955,1.80970108982536,1.80970108982536,406,1654,1654,1459,2104,8,8,2.10037054511756,18.3,18.3,17.8,18.9,NA,1434,1434,NA,1454,1454,NA,1157,1157,NA,0.99,0.99,-0.01,-0.01,NA,1,1,3,NA,22,22,0,0,63,63,6,6,13,13,0,0,0,0,0,0,8,8,29,28,28,27,43,43,37,37,80,80,NA,0,0,4.1634893581927,4.1634893581927,1.87965201685594,1.87965201685594,2.68780175870502,2.68780354113163,29,29,0.16,0,3.31534047662729,3.31534047662729,1655,8.26673543306062,8.2667353578639,-0.0454443693161011,14.0665693283081,1785.43994140625,-0.0949999988079071
"3788",3788,"Cizungu.2014",-2.4374288,29.0911974,920,0.108953821,"mid","Litter bag","Tropical megathermal climates","Forest","Mixture","Leaf","South",1876,6.265988827,18.55,6.8,0.852999973,25.3,22.55,14.55,8,18.65,18.45,18.75,18.35,1581.2,227.3,13.7,53.4,523.6547241,80,342.2,191.3,0.94,33.4,4.8,65.8,3.898,220,3571.684326,21.42544556,18041.59961,14.24884796,0.980744421,NA,NA,NA,-4.44759780503422,0.108953821,NA,0.0364478073202163,0.00308141781209505,384.801375003762,825.7057,0.509740015570382,0.253580289562183,0.687707279624819,400,1.36172783601759,1.36172783601759,1.38021124171161,1.38021124171161,1.38021124171161,1.38021124171161,2.33465476688324,2.33465476688324,0,0,0,1.37451006004955,1.37451006004955,1.80970108982536,1.80970108982536,406,1654,1654,1459,2104,8,8,2.10037054511756,18.3,18.3,17.8,18.9,NA,1434,1434,NA,1454,1454,NA,1157,1157,NA,0.99,0.99,-0.01,-0.01,NA,1,1,3,NA,22,22,0,0,63,63,6,6,13,13,0,0,0,0,0,0,8,8,29,28,28,27,43,43,37,37,80,80,NA,0,0,4.1634893581927,4.1634893581927,1.87965201685594,1.87965201685594,2.68780175870502,2.68780354113163,29,29,0.16,0,3.31534047662729,3.31534047662729,1655,8.26673543306062,8.2667353578639,-0.0454443693161011,14.0665693283081,1785.43994140625,-0.0949999988079071
"3789",3789,"Cizungu.2014",-2.4374288,29.0911974,920,0.115500676,"mid","Litter bag","Tropical megathermal climates","Forest","Mixture","Leaf","South",1876,6.265988827,18.55,6.8,0.852999973,25.3,22.55,14.55,8,18.65,18.45,18.75,18.35,1581.2,227.3,13.7,53.4,523.6547241,80,342.2,191.3,0.94,33.4,4.8,65.8,3.898,220,3571.684326,21.42544556,18041.59961,14.24884796,0.980744421,NA,NA,NA,-4.44759780503422,0.115500676,NA,0.0364478073202163,0.00308141781209505,384.801375003762,825.7057,0.509740015570382,0.253580289562183,0.687707279624819,400,1.36172783601759,1.36172783601759,1.38021124171161,1.38021124171161,1.38021124171161,1.38021124171161,2.33465476688324,2.33465476688324,0,0,0,1.37451006004955,1.37451006004955,1.80970108982536,1.80970108982536,406,1654,1654,1459,2104,8,8,2.10037054511756,18.3,18.3,17.8,18.9,NA,1434,1434,NA,1454,1454,NA,1157,1157,NA,0.99,0.99,-0.01,-0.01,NA,1,1,3,NA,22,22,0,0,63,63,6,6,13,13,0,0,0,0,0,0,8,8,29,28,28,27,43,43,37,37,80,80,NA,0,0,4.1634893581927,4.1634893581927,1.87965201685594,1.87965201685594,2.68780175870502,2.68780354113163,29,29,0.16,0,3.31534047662729,3.31534047662729,1655,8.26673543306062,8.2667353578639,-0.0454443693161011,14.0665693283081,1785.43994140625,-0.0949999988079071
"3790",3790,"Cizungu.2014",-2.4374288,29.0911974,920,-0.055981481,"mid","Litter bag","Tropical megathermal climates","Forest","Mixture","Leaf","South",1876,6.265988827,18.55,6.8,0.852999973,25.3,22.55,14.55,8,18.65,18.45,18.75,18.35,1581.2,227.3,13.7,53.4,523.6547241,80,342.2,191.3,0.94,33.4,4.8,65.8,3.898,220,3571.684326,21.42544556,18041.59961,14.24884796,0.980744421,NA,NA,NA,-4.44759780503422,-0.055981481,NA,0.0364478073202163,0.00308141781209505,384.801375003762,825.7057,0.509740015570382,0.253580289562183,0.687707279624819,400,1.36172783601759,1.36172783601759,1.38021124171161,1.38021124171161,1.38021124171161,1.38021124171161,2.33465476688324,2.33465476688324,0,0,0,1.37451006004955,1.37451006004955,1.80970108982536,1.80970108982536,406,1654,1654,1459,2104,8,8,2.10037054511756,18.3,18.3,17.8,18.9,NA,1434,1434,NA,1454,1454,NA,1157,1157,NA,0.99,0.99,-0.01,-0.01,NA,1,1,3,NA,22,22,0,0,63,63,6,6,13,13,0,0,0,0,0,0,8,8,29,28,28,27,43,43,37,37,80,80,NA,0,0,4.1634893581927,4.1634893581927,1.87965201685594,1.87965201685594,2.68780175870502,2.68780354113163,29,29,0.16,0,3.31534047662729,3.31534047662729,1655,8.26673543306062,8.2667353578639,-0.0454443693161011,14.0665693283081,1785.43994140625,-0.0949999988079071
"3791",3791,"Cizungu.2014",-2.4374288,29.0911974,920,0.004067603,"mid","Litter bag","Tropical megathermal climates","Forest","Mixture","Leaf","South",1876,6.265988827,18.55,6.8,0.852999973,25.3,22.55,14.55,8,18.65,18.45,18.75,18.35,1581.2,227.3,13.7,53.4,523.6547241,80,342.2,191.3,0.94,33.4,4.8,65.8,3.898,220,3571.684326,21.42544556,18041.59961,14.24884796,0.980744421,NA,NA,NA,-4.44759780503422,0.004067603,NA,0.0364478073202163,0.00308141781209505,384.801375003762,825.7057,0.509740015570382,0.253580289562183,0.687707279624819,400,1.36172783601759,1.36172783601759,1.38021124171161,1.38021124171161,1.38021124171161,1.38021124171161,2.33465476688324,2.33465476688324,0,0,0,1.37451006004955,1.37451006004955,1.80970108982536,1.80970108982536,406,1654,1654,1459,2104,8,8,2.10037054511756,18.3,18.3,17.8,18.9,NA,1434,1434,NA,1454,1454,NA,1157,1157,NA,0.99,0.99,-0.01,-0.01,NA,1,1,3,NA,22,22,0,0,63,63,6,6,13,13,0,0,0,0,0,0,8,8,29,28,28,27,43,43,37,37,80,80,NA,0,0,4.1634893581927,4.1634893581927,1.87965201685594,1.87965201685594,2.68780175870502,2.68780354113163,29,29,0.16,0,3.31534047662729,3.31534047662729,1655,8.26673543306062,8.2667353578639,-0.0454443693161011,14.0665693283081,1785.43994140625,-0.0949999988079071
"3792",3792,"Cizungu.2014",-2.4374288,29.0911974,920,-0.051279029,"mid","Litter bag","Tropical megathermal climates","Forest","Mixture","Leaf","South",1876,6.265988827,18.55,6.8,0.852999973,25.3,22.55,14.55,8,18.65,18.45,18.75,18.35,1581.2,227.3,13.7,53.4,523.6547241,80,342.2,191.3,0.94,33.4,4.8,65.8,3.898,220,3571.684326,21.42544556,18041.59961,14.24884796,0.980744421,NA,NA,NA,-4.44759780503422,-0.051279029,NA,0.0364478073202163,0.00308141781209505,384.801375003762,825.7057,0.509740015570382,0.253580289562183,0.687707279624819,400,1.36172783601759,1.36172783601759,1.38021124171161,1.38021124171161,1.38021124171161,1.38021124171161,2.33465476688324,2.33465476688324,0,0,0,1.37451006004955,1.37451006004955,1.80970108982536,1.80970108982536,406,1654,1654,1459,2104,8,8,2.10037054511756,18.3,18.3,17.8,18.9,NA,1434,1434,NA,1454,1454,NA,1157,1157,NA,0.99,0.99,-0.01,-0.01,NA,1,1,3,NA,22,22,0,0,63,63,6,6,13,13,0,0,0,0,0,0,8,8,29,28,28,27,43,43,37,37,80,80,NA,0,0,4.1634893581927,4.1634893581927,1.87965201685594,1.87965201685594,2.68780175870502,2.68780354113163,29,29,0.16,0,3.31534047662729,3.31534047662729,1655,8.26673543306062,8.2667353578639,-0.0454443693161011,14.0665693283081,1785.43994140625,-0.0949999988079071
"3793",3793,"Demarco.2014",68.63333333,-149.6333333,921,-0.540215618,"mid","Litter bag","Continental/microthermal climates","Tundra","Shrub","Leaf","East",760,1.063893437,-9.85,7,0.163,1328.6,14.95,-27.95,42.9,8.85,-19.75,8.85,-24.05,488.3,108.3,11.7,83.8,118.622551,42.8,286,54.8,0.54,10.8,6.7,378.6,16.629,921,711.1593018,48.11875153,1679.599976,24.30890352,0.633482456,NA,NA,NA,-4.80938604555438,-0.540215618,NA,0.0140275768464124,0.0175658758821682,23.2429560023769,22.3807,0.279210512601395,0.0538464268522527,0.732393759822969,390,0,0,1.23044892137827,1.95904139232109,1.27875360095283,1.99122607569249,-1,-1,0,0,0,1.13347503683809,1.13347503683809,1.37939617519416,1.37939617519416,223,344,267,30,859,10.3,8.7,2.25285303097989,-13.1,-12.8,-29.1,3.7,NA,279,274,NA,197,201,NA,169,171,NA,1.43,1.37,0.29,0.26,NA,72,74,100,NA,3,12,3,12,0,0,0,0,0,0,0,0,0,0,80,3,0,0,10,8,46,44,44,49,165,158,94,93,NA,0,0,4.0886675525424,4.17704565746214,0.00130093302041807,0.00130093302041807,0.0174507295105361,0.0174507295105361,0,0,0,0,1.23044892137827,1.95424250943932,64104,5.20351698063282,5.20351698063282,NA,NA,NA,NA
